id,donor_id,interest_category,interest_name
nan0ech52o,4ae0b32a-ee33-4e37-af5a-01f82dae9907,Travel and Exploration,Cruise vacations and sailing adventures
0obj7dhvbj,fea77886-b50b-438e-b24a-8be62172d203,Reading and Literature,Audio books and storytelling podcasts
hxe0zxcn6y,c94fe392-f599-4472-bd86-a03198364465,Travel and Exploration,Backpacking and adventure travel
itswersgac,c94fe392-f599-4472-bd86-a03198364465,Outdoor Activities,Wilderness survival skills
pga3inhun5,b791cc0a-b106-4871-8057-50b6be15840d,Travel and Exploration,Backpacking and adventure travel
s8vu5ki7xh,b791cc0a-b106-4871-8057-50b6be15840d,Health and Wellness,Fitness obstacle course races
x4hplvunxb,b791cc0a-b106-4871-8057-50b6be15840d,Reading and Literature,Reading challenges and book clubs
c3kkloatji,8046811b-9f14-4968-8045-96cd82cf7138,Travel and Exploration,Visiting new countries and cultures
cgdd3eu0vc,8046811b-9f14-4968-8045-96cd82cf7138,Health & Wellness,Nutrition planning meal prepping
x160sjmimi,3c1bae20-c604-4fb5-a2a6-61dc48493676,Health and Wellness,Holistic health practices (acupuncture herbalism)
1wrl0yu166,3c1bae20-c604-4fb5-a2a6-61dc48493676,Travel and Exploration,Backpacking and adventure travel
yi5oucvv5w,3c1bae20-c604-4fb5-a2a6-61dc48493676,Outdoor Activities,Wilderness survival skills
50xn3ecu4w,aa367e60-17de-4ac3-82d0-743333d449fd,Reading and Literature,Reading challenges and book clubs
hjcymrisjf,aa367e60-17de-4ac3-82d0-743333d449fd,Health & Wellness,Nutrition planning meal prepping
xp2qjbi2k4,aa367e60-17de-4ac3-82d0-743333d449fd,Reading and Literature,Audio books and storytelling podcasts
r9ftzbk1mb,232eef46-7ac8-47bb-b24f-3e80b561c336,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
r6o2lsvczv,232eef46-7ac8-47bb-b24f-3e80b561c336,Reading and Literature,Literary analysis and book discussions
q6hzel0c77,232eef46-7ac8-47bb-b24f-3e80b561c336,Travel and Exploration,Backpacking and adventure travel
qt5mvzyoko,ebd3291d-cb94-4bb2-b07e-4869ece2440c,Health and Wellness,Fitness obstacle course races
9ier5yt6ut,ebd3291d-cb94-4bb2-b07e-4869ece2440c,Travel and Exploration,Urban exploration and historical tours
bo3pm6alyt,ebd3291d-cb94-4bb2-b07e-4869ece2440c,Health and Wellness,Yoga retreats wellness tourism
mrntsxjpg6,2d66b2aa-f2a6-4a00-b55d-bced6e91663a,Outdoor Activities,Hiking and nature walks
r4c5ygljl7,2d66b2aa-f2a6-4a00-b55d-bced6e91663a,Travel and Exploration,Visiting new countries and cultures
0ozz36l5ak,2d66b2aa-f2a6-4a00-b55d-bced6e91663a,Outdoor Activities,"Camping (tent camping, RV camping)"
2btmuams7t,8e4da1bc-5b6d-4e27-b867-6405bafa1a6a,Health and Wellness,Yoga retreats wellness tourism
www0zybzmd,8e4da1bc-5b6d-4e27-b867-6405bafa1a6a,Outdoor Activities,Hiking and nature walks
9ytovawmzr,8e4da1bc-5b6d-4e27-b867-6405bafa1a6a,Travel and Exploration,Backpacking and adventure travel
4h2wvumjx6,1d60474e-ea69-4f3c-8f1f-5fa7003e4d40,Health & Wellness,Nutrition planning meal prepping
h0k2a354w8,1d60474e-ea69-4f3c-8f1f-5fa7003e4d40,Reading and Literature,Literary analysis and book discussions
px3kls2vmy,1d60474e-ea69-4f3c-8f1f-5fa7003e4d40,Reading and Literature,Reading challenges and book clubs
y1b50rxj6i,435885f2-7f9f-4fbf-9f26-ab445c0f9147,Outdoor Activities,"Camping (tent camping, RV camping)"
bjqfsjjc64,435885f2-7f9f-4fbf-9f26-ab445c0f9147,Travel and Exploration,Urban exploration and historical tours
izlzuy1cui,ede7e57a-a435-4906-8881-4003c2270200,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
ey1v38866x,e7cca297-3b7c-4d9e-a27b-331c7d58a6b8,Travel and Exploration,Cruise vacations and sailing adventures
5zoxa6o2aa,194bf1aa-82ae-46a8-8684-da06899f2ad1,Travel and Exploration,Backpacking and adventure travel
b8699xeo78,194bf1aa-82ae-46a8-8684-da06899f2ad1,Health & Wellness,Nutrition planning meal prepping
ymf1e5efd5,b19577d2-7560-466d-90ce-62e6277013e8,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
wy0q0w6omp,b19577d2-7560-466d-90ce-62e6277013e8,Outdoor Activities,Hiking and nature walks
3k7r3uogp5,c8bbdbe3-2ec4-4022-84d3-5ce987ea5daf,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
7dhw95l0tp,c8bbdbe3-2ec4-4022-84d3-5ce987ea5daf,Reading and Literature,Audio books and storytelling podcasts
rp3aew8m68,069081fa-e46f-47b7-aa16-619ad3671862,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
76gxbwqb7g,069081fa-e46f-47b7-aa16-619ad3671862,Health and Wellness,Practicing mindfulness meditation
fhbt68xgbp,4d25ae34-3926-4ef4-92ea-ff3ff06b26f5,Health & Wellness,Nutrition planning meal prepping
p1iaa8um1d,4d25ae34-3926-4ef4-92ea-ff3ff06b26f5,Health and Wellness,Yoga retreats wellness tourism
y856sqcwzc,4d25ae34-3926-4ef4-92ea-ff3ff06b26f5,Health and Wellness,Holistic health practices (acupuncture herbalism)
07szo372dn,fa10f759-b498-4b2a-80e6-52b1e2dee109,Outdoor Activities,Wilderness survival skills
i7mn5tkawg,eca83ec7-cad3-47c9-82a9-01dca8cc6cfe,Reading and Literature,Reading challenges and book clubs
tg212fmlaz,eca83ec7-cad3-47c9-82a9-01dca8cc6cfe,Health & Wellness,Nutrition planning meal prepping
y599syfoxf,eca83ec7-cad3-47c9-82a9-01dca8cc6cfe,Health and Wellness,Fitness obstacle course races
k748vgi07c,e7e7e064-a702-40e2-8ac2-a82ce555d1a3,Travel and Exploration,Visiting new countries and cultures
mvkr35qzuj,2dbdf825-9ea4-450d-957c-1d119b2e05c7,Travel and Exploration,Road trips and exploring scenic routes
kd8t1zlmvy,3e9abcf9-9065-447f-b151-415b34599e5d,Outdoor Activities,Hiking and nature walks
3hqanpf7y0,3e9abcf9-9065-447f-b151-415b34599e5d,Travel and Exploration,Backpacking and adventure travel
6uzkxvhd1e,971d9d2d-11ec-458c-ae0f-70dea961b5f6,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
8z6dufof9e,971d9d2d-11ec-458c-ae0f-70dea961b5f6,Health and Wellness,Fitness obstacle course races
ew1bcdvco1,971d9d2d-11ec-458c-ae0f-70dea961b5f6,Travel and Exploration,Urban exploration and historical tours
3dtvchu87p,9065c54b-e305-413b-add6-31a4e78292e4,Travel and Exploration,Road trips and exploring scenic routes
nnkg6zd0f8,9065c54b-e305-413b-add6-31a4e78292e4,Health and Wellness,Fitness obstacle course races
cgp4y8528i,d1ba4a3d-3f4d-4cc1-84cb-c1a152a0cbaa,Health and Wellness,Practicing mindfulness meditation
k49whl7kz5,d1ba4a3d-3f4d-4cc1-84cb-c1a152a0cbaa,Health and Wellness,Yoga retreats wellness tourism
u8lzaf2gwc,d1ba4a3d-3f4d-4cc1-84cb-c1a152a0cbaa,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
tggz2qgmze,9df5dd63-3be7-4712-a8f4-5e8fa62c06e5,Outdoor Activities,Hiking and nature walks
708qg8peti,95539da5-1742-49fd-add5-09072ff90dfc,Travel and Exploration,Ecotourism and sustainable travel
610kyz1kd9,95539da5-1742-49fd-add5-09072ff90dfc,Reading and Literature,Reading challenges and book clubs
4wz88ixmnj,90bf88f2-60fe-4741-96f2-8cd728291276,Outdoor Activities,Wilderness survival skills
d5v3vb5mba,90bf88f2-60fe-4741-96f2-8cd728291276,Health and Wellness,Yoga retreats wellness tourism
0zfi683fir,cdaad357-34df-4a9d-8cc0-e166d2654a7a,Reading and Literature,Audio books and storytelling podcasts
mj6kc47n76,0f2f6fd3-e4c0-4fab-baf3-2ea6f019c464,Travel and Exploration,Road trips and exploring scenic routes
hqbth3he5k,a1529a87-ba1f-4dd1-b2e9-68bf2e0f2c2c,Travel and Exploration,Cruise vacations and sailing adventures
kgoo5v7wpd,fea8b1b5-5a8e-49ba-a575-7f25e75961d3,Outdoor Activities,"Camping (tent camping, RV camping)"
lkabdpg17q,fea8b1b5-5a8e-49ba-a575-7f25e75961d3,Health & Wellness,Nutrition planning meal prepping
ggumj9vnxg,406e2628-55da-41c9-bdd8-e64c31ff7614,Travel and Exploration,Urban exploration and historical tours
r4dlaq04oe,406e2628-55da-41c9-bdd8-e64c31ff7614,Reading and Literature,Literary analysis and book discussions
f089rc7n4i,406e2628-55da-41c9-bdd8-e64c31ff7614,Travel and Exploration,Backpacking and adventure travel
gs91tgvdga,3fef7542-24d6-4800-bbf0-653fbe0ea5e2,Travel and Exploration,Urban exploration and historical tours
ubxjjog6tp,3fef7542-24d6-4800-bbf0-653fbe0ea5e2,Outdoor Activities,Hiking and nature walks
26s9mh41lu,0a1b2bd4-a0b5-4294-a5b3-1f525f325114,Travel and Exploration,Backpacking and adventure travel
c1ju3829om,0a1b2bd4-a0b5-4294-a5b3-1f525f325114,Reading and Literature,Reading challenges and book clubs
3g57g56mvo,0a1b2bd4-a0b5-4294-a5b3-1f525f325114,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
fa09uvf950,7327de32-1fb3-477b-867b-85df579bdb79,Travel and Exploration,Ecotourism and sustainable travel
z3jh9lwgdn,7327de32-1fb3-477b-867b-85df579bdb79,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
aqrkhavjsz,81853109-44b3-46e7-915b-933e9b7f39ea,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
oagtler4iq,81853109-44b3-46e7-915b-933e9b7f39ea,Reading and Literature,Literary analysis and book discussions
v9slueu4n7,2f9a05fd-802d-4838-be40-039bcce449d6,Health and Wellness,Yoga retreats wellness tourism
h6bv4m617c,826b176c-4bff-4cea-a78a-eeceb8347257,Reading and Literature,Audio books and storytelling podcasts
f8unp0qxae,826b176c-4bff-4cea-a78a-eeceb8347257,Health and Wellness,Practicing mindfulness meditation
f47y8f1ad8,826b176c-4bff-4cea-a78a-eeceb8347257,Travel and Exploration,Road trips and exploring scenic routes
4224ysgt9k,d90c395f-27df-481b-a4de-70276ea54d99,Outdoor Activities,"Camping (tent camping, RV camping)"
q62478nwcm,d90c395f-27df-481b-a4de-70276ea54d99,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
o8utdm07eh,0a6be1cc-6c67-42ac-a7e6-d550e33e3797,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
3oy2635ir2,0a6be1cc-6c67-42ac-a7e6-d550e33e3797,Health and Wellness,Practicing mindfulness meditation
8eryisrsku,d806f6cd-c337-4326-9370-4ba1d064a6d0,Travel and Exploration,Urban exploration and historical tours
4i59d7twkg,2a3bbeb8-5396-4be5-a8f1-8c4407705460,Health and Wellness,Holistic health practices (acupuncture herbalism)
6edjhs5j9g,00b2744b-14d6-43a5-885d-232b3e4b7b0a,Travel and Exploration,Cruise vacations and sailing adventures
8lajfsb92z,00b2744b-14d6-43a5-885d-232b3e4b7b0a,Reading and Literature,Reading challenges and book clubs
sakfxxkxaj,00b2744b-14d6-43a5-885d-232b3e4b7b0a,Health and Wellness,Practicing mindfulness meditation
p744567wcp,5eb8461a-8ae7-4adc-86f4-5d46d112d814,Outdoor Activities,Wilderness survival skills
e0r434zm57,5eb8461a-8ae7-4adc-86f4-5d46d112d814,Reading and Literature,Literary analysis and book discussions
cf9952yjgo,c8420f54-dbd9-4558-9b75-c75c1ad48bb0,Outdoor Activities,Hiking and nature walks
2l5cpa72v1,c8420f54-dbd9-4558-9b75-c75c1ad48bb0,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
wsebpeixdb,c8420f54-dbd9-4558-9b75-c75c1ad48bb0,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
mxtjq1ni77,731bd10c-0ea8-4d1b-8e1b-dc7d3a6aa4db,Reading and Literature,Literary analysis and book discussions
99jqkw0k9x,731bd10c-0ea8-4d1b-8e1b-dc7d3a6aa4db,Health and Wellness,Yoga retreats wellness tourism
9m34cha76o,6f1b4cd3-b9d7-43e7-92ff-5667b28da6f3,Reading and Literature,Literary analysis and book discussions
obefdrmbml,6f1b4cd3-b9d7-43e7-92ff-5667b28da6f3,Outdoor Activities,Hiking and nature walks
whaq2hdlb1,6f1b4cd3-b9d7-43e7-92ff-5667b28da6f3,Health and Wellness,Practicing mindfulness meditation
3dq4b956ur,384274db-ed75-4339-9683-af80fe1e7bba,Health and Wellness,Holistic health practices (acupuncture herbalism)
gx0xqe5utg,3be3383b-990e-4677-bfa5-dab91f017c7a,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
fq3rftb8wx,3be3383b-990e-4677-bfa5-dab91f017c7a,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
249f6w9llh,bf29a6b9-700c-457b-a038-5fb689a2ef2a,Travel and Exploration,Road trips and exploring scenic routes
ru54dk3u55,bf29a6b9-700c-457b-a038-5fb689a2ef2a,Health and Wellness,Yoga retreats wellness tourism
43c6gy2xo5,bf29a6b9-700c-457b-a038-5fb689a2ef2a,Outdoor Activities,"Camping (tent camping, RV camping)"
8d9qx9iwus,24009d6b-1f2a-40f7-95ea-616fa6a70a4e,Health & Wellness,Nutrition planning meal prepping
s62837sk4z,78170828-ae3b-48aa-a0d8-b055488bc14e,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
v2qp5ncqg6,fe091807-d498-403d-a821-8b4b1ab5211c,Outdoor Activities,"Camping (tent camping, RV camping)"
lpm1az875j,fe091807-d498-403d-a821-8b4b1ab5211c,Reading and Literature,Literary analysis and book discussions
60lvwenkfc,fe091807-d498-403d-a821-8b4b1ab5211c,Reading and Literature,Audio books and storytelling podcasts
nm9rc2l5fv,afb3bf01-3024-4db5-8c75-d9cd6e0c4ffe,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
nn05mbysmy,afb3bf01-3024-4db5-8c75-d9cd6e0c4ffe,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
0n4xg4j315,94b4db52-82f3-4638-86f4-19b28cee8315,Health and Wellness,Yoga retreats wellness tourism
diqvpk69ew,94b4db52-82f3-4638-86f4-19b28cee8315,Reading and Literature,Literary analysis and book discussions
lgdiya740f,583ff1e7-c07b-44f2-acb5-d23266975d81,Outdoor Activities,Hiking and nature walks
2w94zkww1y,dd601c90-61fb-419a-b070-bd0c79ee5895,Travel and Exploration,Cruise vacations and sailing adventures
dw1t2i6hri,dd601c90-61fb-419a-b070-bd0c79ee5895,Travel and Exploration,Backpacking and adventure travel
s3a9o20rtu,da392664-893e-468e-a696-2cde12ab2249,Reading and Literature,Audio books and storytelling podcasts
fnbhp3mj8s,da392664-893e-468e-a696-2cde12ab2249,Outdoor Activities,"Camping (tent camping, RV camping)"
ednlu2soxg,d15ec2a6-f8e0-4eb0-983e-57f3f54bd6ba,Outdoor Activities,Hiking and nature walks
mejwt7h37k,d15ec2a6-f8e0-4eb0-983e-57f3f54bd6ba,Outdoor Activities,Wilderness survival skills
h1hfzuf3tv,ce211790-cf19-47e6-bdc0-c072b4cc9d54,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
myuak578a4,c6c0c2b8-8ce4-4ea7-9f10-2410eb7bd26e,Travel and Exploration,Road trips and exploring scenic routes
gnjb44myjb,c6c0c2b8-8ce4-4ea7-9f10-2410eb7bd26e,Outdoor Activities,Wilderness survival skills
5sd5alzb6x,c6c0c2b8-8ce4-4ea7-9f10-2410eb7bd26e,Travel and Exploration,Ecotourism and sustainable travel
7jcgrkahyr,b3ce178d-432b-467f-88a2-c5da90e3133b,Health and Wellness,Holistic health practices (acupuncture herbalism)
l2drknw342,b3ce178d-432b-467f-88a2-c5da90e3133b,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
843ustu144,d4041865-1351-4ce2-bdc2-ac01a9646922,Reading and Literature,Reading challenges and book clubs
vb9t1isuco,2a17c521-0afd-48d9-9fd6-0974aa1073c8,Outdoor Activities,"Camping (tent camping, RV camping)"
4j4qym9kq7,3772c865-81fb-4f38-a57e-c8c001cb7303,Reading and Literature,Audio books and storytelling podcasts
mr20wi4jdp,3772c865-81fb-4f38-a57e-c8c001cb7303,Health and Wellness,Fitness obstacle course races
lcbnrfezii,3772c865-81fb-4f38-a57e-c8c001cb7303,Outdoor Activities,Hiking and nature walks
2pyvy30ly7,6329aed8-1ab9-4f1b-bc8c-a1659190fe6d,Travel and Exploration,Cruise vacations and sailing adventures
1s52ijzukp,6329aed8-1ab9-4f1b-bc8c-a1659190fe6d,Reading and Literature,Literary analysis and book discussions
cwwumbdmqe,8b46c6f2-19e2-430c-8b16-402437c43d55,Outdoor Activities,Wilderness survival skills
492j6vva7r,8b46c6f2-19e2-430c-8b16-402437c43d55,Travel and Exploration,Cruise vacations and sailing adventures
m9do2eiq0m,9e313f83-24e9-4d1d-b375-c1c96dea1b8a,Outdoor Activities,Wilderness survival skills
6rwkjhnuho,9e313f83-24e9-4d1d-b375-c1c96dea1b8a,Travel and Exploration,Ecotourism and sustainable travel
3ijhmp7y0p,9e313f83-24e9-4d1d-b375-c1c96dea1b8a,Health and Wellness,Yoga retreats wellness tourism
ieh50x1m7i,d2702d94-ccea-4b91-bf97-4daf5b812493,Travel and Exploration,Ecotourism and sustainable travel
sbt4ckchou,d2702d94-ccea-4b91-bf97-4daf5b812493,Health and Wellness,Fitness obstacle course races
9l79x9byqx,d2702d94-ccea-4b91-bf97-4daf5b812493,Health and Wellness,Holistic health practices (acupuncture herbalism)
7y0qxy6jly,1653db57-504f-443e-95f9-efaf04ccb8cd,Travel and Exploration,Ecotourism and sustainable travel
idrem2bos0,aa8592ef-7370-4c10-9caa-27f57a56238c,Outdoor Activities,Hiking and nature walks
j3q1u7dpk2,5831b241-ec64-421b-aa80-4b802bfed582,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
97q13triko,5831b241-ec64-421b-aa80-4b802bfed582,Reading and Literature,Audio books and storytelling podcasts
zprc4yhh31,5831b241-ec64-421b-aa80-4b802bfed582,Health and Wellness,Yoga retreats wellness tourism
biqr2jehf1,0a81c4d2-4bbb-4f9d-a53a-caf49d5821ce,Reading and Literature,Reading challenges and book clubs
ugx1p8ehcs,0a81c4d2-4bbb-4f9d-a53a-caf49d5821ce,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
ikizarkp50,efd7ba16-f102-4a6a-a788-78520e8e5405,Travel and Exploration,Cruise vacations and sailing adventures
iszn6cdd9d,f7c440ab-eb9a-41f4-a0ef-8504fae968ad,Travel and Exploration,Visiting new countries and cultures
sqt0wkq8lw,38fe4ce3-ed76-4a64-9653-af4c4923316f,Health and Wellness,Fitness obstacle course races
wxo8hgpcja,38fe4ce3-ed76-4a64-9653-af4c4923316f,Travel and Exploration,Backpacking and adventure travel
s3jk7powg6,e946e521-be03-47f0-b78d-63196f2d3d1c,Outdoor Activities,Hiking and nature walks
fxf3ilm7cb,0641295b-ce22-4d25-bd22-235a9c19808a,Reading and Literature,Literary analysis and book discussions
7stvvo5il0,0641295b-ce22-4d25-bd22-235a9c19808a,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
mj4befn0tl,c24c89d1-518c-4398-a2ee-b56dc67ef2cc,Health and Wellness,Yoga retreats wellness tourism
besrjdyiqq,c24c89d1-518c-4398-a2ee-b56dc67ef2cc,Health & Wellness,Nutrition planning meal prepping
qxomyoi60q,4ea89c44-3c13-45a4-8c11-ef8c93e050e8,Health & Wellness,Nutrition planning meal prepping
6czm2b0obr,4ea89c44-3c13-45a4-8c11-ef8c93e050e8,Health and Wellness,Holistic health practices (acupuncture herbalism)
3lef1m3fnq,5331c61a-44d2-4826-b678-e428a9783dbb,Travel and Exploration,Backpacking and adventure travel
nxm0vfrfwo,5331c61a-44d2-4826-b678-e428a9783dbb,Travel and Exploration,Cruise vacations and sailing adventures
gbucn90th7,5331c61a-44d2-4826-b678-e428a9783dbb,Travel and Exploration,Ecotourism and sustainable travel
gf15y2mrnz,1af28cf5-4aa5-460c-881d-9f7a684f9fd1,Reading and Literature,Literary analysis and book discussions
lij240rl8k,1af28cf5-4aa5-460c-881d-9f7a684f9fd1,Travel and Exploration,Road trips and exploring scenic routes
don14c348h,1af28cf5-4aa5-460c-881d-9f7a684f9fd1,Outdoor Activities,Hiking and nature walks
t1rv5f7pav,0e4c7eae-8e91-4187-be4a-69f19582623d,Travel and Exploration,Road trips and exploring scenic routes
ysizgzngq5,0e4c7eae-8e91-4187-be4a-69f19582623d,Travel and Exploration,Backpacking and adventure travel
c2u5s2cma1,0e4c7eae-8e91-4187-be4a-69f19582623d,Outdoor Activities,"Camping (tent camping, RV camping)"
g6diq72246,7c6b2713-98e3-4cca-a8ff-2af6f7e0e37b,Outdoor Activities,Hiking and nature walks
aibr0io86l,7c6b2713-98e3-4cca-a8ff-2af6f7e0e37b,Travel and Exploration,Ecotourism and sustainable travel
2wki59ds52,9f3d65b1-49e0-46b2-8a99-57137de7775d,Travel and Exploration,Ecotourism and sustainable travel
omfrvgz27w,9f3d65b1-49e0-46b2-8a99-57137de7775d,Travel and Exploration,Visiting new countries and cultures
rs95pna61z,7f3bb756-9849-4c9f-be33-d41c882ca9e7,Travel and Exploration,Backpacking and adventure travel
urcmd97lpb,7f3bb756-9849-4c9f-be33-d41c882ca9e7,Outdoor Activities,Wilderness survival skills
v4gzg8fipr,7f3bb756-9849-4c9f-be33-d41c882ca9e7,Health and Wellness,Holistic health practices (acupuncture herbalism)
